customer_id,tenure_months,monthly_usage,subscription_plan,monthly_revenue,support_tickets,last_login_days,payment_delay,churn
3533,20,30.35833650061976,Basic,120,0,5,1,0
3193,14,117.05854261389092,Enterprise,50,4,51,0,0
2067,5,80.2090385108599,Basic,120,1,11,0,0
3857,6,39.616222877964766,Pro,20,2,54,1,0
1969,57,65.06957557410752,Pro,20,0,32,0,0
4339,25,218.6977916254341,Basic,50,2,9,1,0
4141,41,66.75993226142567,Enterprise,20,2,47,1,0
1742,46,91.74311873692253,Enterprise,50,2,8,1,0
1813,37,113.7289739902678,Pro,20,4,25,1,1
45,55,20.06801894407242,Basic,20,2,14,1,0
3994,25,125.360522531022,Pro,50,0,10,0,0
4370,48,275.0927707509653,Basic,120,3,8,1,0
1197,53,59.690681479743255,Basic,120,2,24,1,0
4562,38,31.789645707163068,Pro,50,0,48,0,0
2936,40,151.50679670161026,Basic,50,5,38,0,0
1746,1,18.183770465821773,Basic,120,1,59,0,0
1283,17,127.05503644558628,Basic,20,2,50,0,0
2574,49,265.36603075633235,Pro,50,4,11,0,0
4123,4,137.6061825609413,Pro,120,3,6,0,1
930,21,54.13630940126243,Pro,50,0,43,1,0
4644,25,180.6278496317813,Basic,120,2,53,0,0
3835,11,41.32803004305841,Pro,20,1,28,0,0
3125,15,39.63581316608233,Enterprise,20,3,1,2,0
4469,41,141.0395909600831,Basic,20,1,15,0,0
415,33,188.20913356536627,Basic,50,6,2,0,0
2211,34,215.08793588593232,Basic,50,2,19,0,0
2388,41,205.17836063909397,Basic,20,2,8,1,0
209,11,105.2547696107988,Basic,120,2,55,0,1
541,42,20.611575686933698,Pro,120,1,58,1,0
1683,14,78.49557840074162,Basic,20,3,34,1,0
2353,33,30.891887525535772,Pro,120,2,47,2,0
1477,51,124.02947315913217,Pro,20,2,15,0,0
1558,18,96.83389906192392,Enterprise,120,1,3,1,0
4062,55,50.17056516090034,Basic,120,2,42,0,1
3371,18,26.844132046342366,Basic,120,3,2,1,0
4640,7,134.52737371526408,Pro,20,2,2,1,0
1092,34,112.80947526644812,Basic,50,2,30,0,0
3313,51,41.189822298010434,Basic,20,2,39,0,0
3124,25,73.96420800532543,Basic,50,3,1,0,0
583,37,73.36321163737014,Pro,50,0,14,0,0
939,34,53.22185405078809,Pro,120,2,4,0,0
4032,19,79.86600589508677,Pro,20,3,7,0,0
1613,35,19.76016506453279,Basic,50,2,6,0,0
166,39,34.97973763691806,Pro,20,5,35,0,1
171,26,106.52340361246446,Basic,20,2,19,0,0
1447,37,50.20305687585574,Basic,50,1,39,1,0
909,5,156.12591653219064,Basic,20,0,55,1,1
4497,28,181.5173999954304,Enterprise,120,0,57,1,1
2378,11,197.5868450160764,Pro,120,0,11,1,0
3954,34,43.85937226652768,Basic,50,2,33,2,1
280,59,147.91498397509037,Enterprise,50,1,29,1,0
3673,14,36.547525680862776,Basic,20,1,30,0,0
3632,37,100.04922678782144,Basic,120,2,43,0,0
316,1,108.4106346232757,Basic,20,2,41,1,0
3952,35,78.88522247523278,Pro,50,2,17,1,0
1139,43,127.69419287771852,Enterprise,50,2,20,0,0
3581,59,92.7305053609316,Basic,120,2,41,1,0
494,14,53.19866760355906,Pro,20,0,28,0,0
4661,34,284.44259697786623,Basic,120,0,7,0,0
2346,33,29.79790844955121,Pro,120,2,52,1,0
4000,57,155.68049746533683,Pro,120,0,30,0,0
2254,58,154.8547424568065,Basic,20,2,52,0,0
951,5,38.70717366121569,Pro,120,2,7,0,0
294,59,131.71212948207923,Enterprise,20,0,53,1,0
2801,52,154.33571388137693,Basic,50,0,44,0,0
1481,47,13.49148226395354,Basic,120,2,12,0,0
2319,47,103.791769709997,Pro,50,1,21,3,0
227,27,123.05123248696655,Pro,120,0,58,1,0
513,52,116.01600283293632,Pro,50,3,32,0,0
1988,52,86.47357593810105,Basic,120,0,34,0,0
104,18,100.97842000051446,Basic,20,4,54,0,1
1159,44,88.38529097813125,Basic,120,2,57,1,1
1507,59,84.90300536666207,Pro,50,0,55,1,0
4658,40,171.5874362262003,Basic,120,0,7,1,0
477,55,137.0167703735814,Basic,120,2,38,0,1
2880,19,222.01702263304708,Basic,120,1,8,0,0
1593,8,198.91925905067592,Enterprise,50,0,51,1,0
4514,19,21.064656828568243,Pro,20,0,46,1,0
1538,7,31.82091931401095,Basic,50,1,41,0,0
3753,41,163.4989242138729,Basic,20,2,47,2,0
4672,14,111.00449324340303,Basic,50,0,43,0,0
975,32,27.9863137825058,Basic,20,3,24,0,0
4369,11,28.990103718722608,Pro,20,1,16,0,0
4712,17,99.60448067122634,Basic,50,0,37,1,0
3294,45,194.66062460598732,Pro,50,0,1,0,0
2040,34,62.904950664086726,Basic,20,1,45,0,0
1979,39,85.64739139534953,Enterprise,20,0,3,2,0
3689,43,77.53319888786734,Basic,120,3,24,0,0
3999,35,234.01752097667284,Enterprise,20,2,23,1,0
4358,44,29.443555490398104,Basic,50,2,4,1,0
1078,21,21.079861998199,Pro,20,2,7,0,0
4284,28,144.49662363613825,Basic,20,0,21,0,0
2872,50,88.14140968258293,Basic,50,2,34,1,0
2408,41,53.55326769566224,Basic,120,2,43,1,1
551,37,110.83932516857506,Enterprise,20,3,17,0,0
1848,47,146.53971381671315,Basic,50,1,18,0,0
931,26,60.98460999473053,Enterprise,20,1,14,1,0
4020,23,50.254797447190256,Basic,120,1,10,1,0
1773,58,246.02457588480812,Basic,50,1,40,2,0
3694,57,144.92686236808038,Basic,50,1,18,1,0
1081,28,131.51118353055918,Basic,120,1,51,0,1
872,16,40.78259112016662,Pro,120,0,23,1,0
1399,29,133.85468257550676,Enterprise,50,2,35,0,0
295,6,71.61301113600011,Basic,50,3,57,1,0
7,21,218.8323603037181,Basic,120,3,10,0,0
2789,51,375.62427586729586,Pro,120,1,48,1,0
1699,45,73.35511734496748,Basic,50,1,17,0,0
4684,17,140.6654328936318,Basic,120,1,38,1,0
4071,36,47.31424209468865,Pro,120,5,46,0,0
798,25,92.4359280842977,Pro,20,2,49,2,1
4164,3,61.99815971843601,Pro,50,2,54,0,1
2215,4,147.0558365464558,Basic,120,2,2,0,1
2947,39,46.73028546246295,Pro,120,3,8,0,0
4574,51,60.78568232292745,Enterprise,120,2,17,2,0
3687,36,155.47521001570615,Pro,50,1,5,0,0
816,50,43.318213404660995,Basic,120,1,36,0,0
3888,12,147.32037448029982,Pro,120,0,17,1,0
820,28,154.31760605044445,Basic,120,2,57,1,1
4360,32,72.35358421466358,Basic,120,0,2,0,0
3794,4,133.18557005852966,Pro,120,1,25,1,1
3978,35,40.00626205608153,Basic,50,2,53,1,1
899,13,86.83617985033578,Enterprise,50,2,39,0,0
1579,32,71.79747859726021,Basic,20,2,14,1,0
1712,17,34.29551049208029,Pro,50,3,20,0,0
549,55,40.18012741032711,Basic,20,2,47,0,0
1663,53,43.73569839236912,Pro,20,1,49,0,0
643,43,72.26911442195066,Basic,120,0,59,1,1
3301,20,135.63399738310503,Pro,50,1,57,0,0
4253,48,59.64354530695336,Pro,120,1,11,1,0
1921,13,57.51933387522429,Enterprise,120,1,56,1,1
2191,29,49.08801336937349,Basic,20,1,28,0,0
3603,9,27.80447632048177,Enterprise,50,3,14,0,0
1479,15,105.09305478539414,Pro,50,1,14,0,0
3416,22,142.43735776571506,Basic,120,1,14,2,0
311,33,133.1221394487147,Enterprise,50,3,14,1,0
60,58,21.205642448673498,Pro,120,3,52,0,0
1444,4,145.31226129109015,Pro,120,2,27,1,0
805,44,34.21953403639548,Basic,20,1,10,1,0
4202,49,188.08866755364716,Basic,120,1,52,0,0
1584,34,306.0718023448048,Pro,20,1,46,0,0
4867,13,73.55865472676754,Pro,20,0,44,0,0
1800,39,46.81798076805349,Pro,120,2,35,1,1
3309,52,70.10155240012705,Basic,50,1,12,0,0
3867,43,64.867175194658,Basic,20,1,33,2,0
1301,9,200.0406317898825,Basic,50,2,8,1,0
2719,21,183.23696102976288,Pro,120,2,31,3,0
2881,36,124.02757648736512,Basic,20,0,39,0,0
1872,18,50.073405262401536,Basic,20,1,3,2,0
4028,36,55.68500645172624,Basic,120,2,23,2,0
3262,50,38.880857708151275,Enterprise,20,1,32,0,0
1608,33,137.59607354446777,Basic,50,2,43,1,0
1982,24,98.6390165893622,Basic,50,2,13,3,0
4180,18,116.1618474149504,Basic,50,0,30,1,0
632,28,135.3413392334783,Basic,20,3,30,0,0
4085,59,176.1251968331647,Pro,120,3,9,1,0
4789,11,50.03227931082036,Pro,120,0,14,0,0
2397,59,214.47350978305093,Pro,20,1,21,0,0
1938,56,128.8919444846497,Basic,20,3,51,3,1
1314,14,130.21000525705958,Enterprise,20,0,3,1,0
1086,1,10.003509712330908,Pro,50,2,56,1,1
4445,58,59.09799309911167,Pro,120,2,27,1,0
4054,9,105.13960485169582,Basic,20,0,36,0,1
3676,16,238.6676740033947,Basic,20,2,41,0,1
2497,33,64.93862533533024,Pro,20,5,0,1,1
2496,15,41.330967787311664,Basic,20,3,5,1,0
4431,46,36.97709231115893,Pro,50,1,29,3,0
4775,22,162.72672741966625,Basic,120,1,3,2,0
4983,53,203.76971114647463,Enterprise,20,1,2,0,0
4692,26,40.61698035624239,Basic,120,0,38,1,0
1661,9,100.80787585810222,Pro,120,2,58,1,0
711,41,169.0935144090959,Enterprise,120,0,5,1,0
2271,17,156.12339044665487,Pro,20,4,52,1,0
3585,11,180.47405979904156,Pro,20,0,28,0,0
2912,35,287.4953303859683,Basic,20,1,1,1,0
2455,12,152.55879368859257,Basic,120,2,21,1,0
2206,51,97.50439939876686,Basic,20,0,46,0,1
1862,53,54.311993328984144,Pro,20,0,32,1,1
1412,36,85.33762542663925,Pro,20,1,24,0,0
367,35,86.13543098311757,Enterprise,20,1,43,1,0
2548,14,26.194221128720447,Enterprise,50,3,49,0,0
2401,16,279.1254322090566,Pro,120,2,14,2,0
2251,3,135.97466306155656,Pro,50,2,34,0,0
2162,34,65.71670950592753,Pro,50,1,40,0,0
3357,54,39.288786028772776,Enterprise,20,3,30,1,0
4714,30,91.82344573468488,Enterprise,20,3,3,1,0
784,2,124.97980140855492,Basic,120,2,13,0,1
25,30,83.99185837098061,Basic,50,1,41,0,0
1028,55,60.79409258079357,Pro,20,1,31,0,1
3406,21,330.4715632864665,Basic,120,0,51,1,0
1867,8,317.1288320676936,Pro,20,1,0,1,0
84,54,62.534588255919765,Pro,20,0,2,0,0
1429,43,98.0326635613673,Basic,120,3,7,1,0
3899,13,119.19311401007369,Basic,120,2,54,1,0
1931,29,96.40888831475664,Enterprise,50,1,39,0,0
4492,11,96.53205868386227,Basic,120,1,37,0,0
2079,50,57.77931798659919,Basic,50,2,43,1,0
3494,14,127.10637981860116,Pro,120,3,20,1,0
1313,37,40.22159760892823,Basic,50,4,55,0,1
616,10,126.9964974093548,Basic,20,1,4,1,0
1032,5,137.81186734270165,Basic,50,0,45,1,0
3959,58,159.3373666427024,Basic,120,3,36,0,0
4235,13,204.8507188272093,Pro,120,1,8,0,0
2782,16,56.989987294249154,Basic,20,0,39,1,0
2754,28,65.12804994570831,Basic,50,3,58,0,1
1875,52,11.936722807003475,Pro,50,5,44,0,0
4727,23,217.5348020412004,Basic,120,1,54,0,0
884,8,30.046437754266957,Pro,20,0,45,1,0
4297,41,303.54526318328146,Basic,50,1,36,1,0
3146,51,69.05209917575837,Pro,120,1,3,1,0
3810,58,18.22101782248558,Enterprise,120,2,43,0,0
278,11,199.52525527686768,Basic,50,0,14,0,0
3812,26,173.67869790595674,Basic,20,1,12,0,0
4077,56,53.148697237259455,Basic,50,2,52,2,0
1475,54,78.11155764936187,Pro,50,2,57,2,0
2434,44,14.064611125857285,Basic,20,4,2,1,0
3224,36,64.75238323487119,Basic,20,2,0,0,0
4768,31,144.87251806307987,Basic,120,1,27,0,0
3333,40,192.26246441510492,Pro,120,1,34,1,0
2599,53,93.2608816733772,Enterprise,20,1,50,0,0
219,57,122.45586830370428,Pro,20,3,8,0,0
1225,11,149.72836487192762,Basic,120,1,48,0,0
2260,25,149.31170039952028,Basic,120,1,53,1,0
4905,43,170.74550703962973,Basic,50,2,44,1,0
4708,39,92.1693875989129,Basic,120,0,40,1,0
762,23,185.52836569529916,Basic,120,1,16,1,0
269,53,73.08431558861166,Basic,20,3,11,0,0
678,45,172.40236155132953,Basic,50,0,31,2,0
1259,38,175.8373018017838,Basic,120,3,16,1,0
712,30,63.59978343269932,Pro,20,3,34,1,0
1180,44,52.30543996029313,Pro,20,0,41,1,0
4361,3,95.16450526019229,Pro,50,2,0,1,0
2384,9,63.56485043143705,Basic,50,1,47,0,1
80,6,51.657831635452325,Basic,50,2,45,0,0
3213,13,188.74180538691976,Pro,20,2,4,1,0
1129,26,58.48608606691656,Pro,120,2,24,0,0
4259,58,28.820662978741773,Basic,20,3,59,0,0
518,43,22.648869984394025,Basic,50,2,1,0,0
1366,33,64.14663952525086,Pro,50,2,18,0,0
4952,17,30.91024140894591,Pro,20,1,22,1,0
3461,1,100.72592265659534,Enterprise,20,2,34,0,1
3805,28,134.27666761158176,Enterprise,50,2,43,0,0
3438,13,70.7689148619332,Enterprise,50,2,27,1,0
3473,25,183.73553570410857,Pro,50,3,27,0,0
3842,41,39.68467490156313,Basic,50,2,16,2,0
3788,49,105.237652721247,Basic,20,1,35,1,1
3802,15,28.288917726587098,Basic,120,1,5,0,0
1524,50,187.0273455261813,Basic,20,2,37,1,1
8,39,106.15439826449094,Pro,20,2,1,1,0
1814,44,49.49182169723172,Basic,50,0,40,1,1
1965,15,156.0649046249393,Enterprise,20,1,41,1,0
2094,33,174.18585101578176,Basic,20,0,46,0,0
2061,34,74.29221615457672,Basic,20,0,33,0,0
3501,11,158.00508435280366,Pro,50,1,46,1,0
4884,45,260.89121594769756,Pro,120,0,40,1,0
1598,24,176.25738932569078,Basic,20,3,32,0,0
4094,2,158.86874044173192,Basic,120,1,51,0,1
337,12,40.81344224739942,Enterprise,120,3,40,1,1
4723,22,82.71607282524326,Enterprise,120,3,49,1,0
2323,11,114.02873063840504,Basic,120,0,58,2,0
2895,17,121.5602527859632,Pro,20,4,3,0,0
4590,52,201.5903643438911,Pro,120,0,33,0,0
2248,19,26.567046346415157,Basic,120,1,19,0,0
668,10,59.98520198308292,Pro,120,1,30,1,0
4845,37,24.962506361583237,Pro,50,0,20,0,0
1332,39,153.84130594374977,Enterprise,20,1,25,1,0
1929,46,76.19071324816494,Pro,20,0,48,0,0
4543,20,57.31752020636112,Pro,50,1,40,0,0
2728,29,46.795458683322586,Basic,20,1,2,0,0
3729,49,73.74357503900457,Enterprise,20,2,25,0,0
15,53,177.96331826432137,Basic,50,0,34,0,1
1318,37,48.01033824399873,Pro,50,1,22,2,1
1440,12,95.63204380086825,Basic,20,1,40,0,0
2507,14,84.64325198963917,Pro,120,1,0,0,0
531,52,46.19789877457212,Pro,50,2,35,2,0
2919,39,44.67863774384672,Enterprise,120,3,39,0,0
1126,24,95.40563763747744,Enterprise,20,0,48,0,0
734,19,122.35786072354178,Pro,50,1,35,0,1
4407,8,6.036470650086024,Enterprise,120,3,0,0,0
2714,1,167.91412768685632,Pro,50,2,15,0,0
1022,57,216.1441429223076,Basic,120,3,10,2,1
3453,25,37.50864070538877,Pro,20,0,50,0,0
1376,37,115.63677905435384,Enterprise,50,5,24,0,0
3837,12,42.203882887675,Pro,120,2,34,0,0
2545,10,85.64521214230136,Pro,20,2,18,0,0
402,38,136.57697216706606,Enterprise,50,1,53,0,0
4228,21,149.1225167531789,Pro,120,1,42,0,0
753,53,273.5916702712971,Basic,120,4,38,3,1
2041,11,114.21480510394882,Basic,50,4,6,0,0
2757,26,130.70585027784978,Basic,50,1,29,1,0
3267,11,81.61603297868552,Basic,50,1,39,0,0
707,13,7.00274630306352,Basic,50,0,6,0,0
2301,48,52.58733048782604,Basic,20,0,55,1,0
3253,56,86.43551670710563,Pro,20,1,30,0,0
3864,3,106.05651799660714,Basic,20,1,5,0,0
1722,21,147.3628833577979,Basic,20,7,33,0,1
3816,56,7.782477044517089,Enterprise,120,1,1,0,0
2150,34,48.588110495958,Basic,20,2,24,0,0
987,59,30.692548152672057,Basic,120,2,46,3,0
4249,8,123.60079688235729,Basic,20,1,2,1,0
3900,34,222.83855912228984,Basic,50,1,0,1,0
1236,2,56.537834825312046,Pro,50,2,36,0,1
2833,42,113.98937370954464,Enterprise,20,2,0,0,0
2005,49,8.105251050550159,Basic,120,1,55,0,0
3575,49,27.54495154895251,Enterprise,120,2,15,0,0
2965,3,14.53643566246153,Pro,120,1,38,0,0
1856,21,215.55514830321604,Basic,50,3,35,1,0
3178,39,151.3290004578993,Basic,50,3,25,0,0
1578,3,108.7271039117296,Basic,50,0,52,0,1
3157,15,26.815479736748753,Pro,50,2,26,1,0
720,59,121.96716596130476,Pro,20,0,3,2,0
1582,19,99.2243032982838,Basic,20,1,18,0,0
2207,11,31.6069089234943,Pro,120,1,11,0,0
2151,24,17.55562928101693,Basic,20,3,36,0,1
3930,11,101.28174042878814,Enterprise,50,1,39,0,0
3429,52,13.3545250282896,Pro,120,1,20,1,0
3983,39,157.63954445537055,Pro,50,0,54,0,0
1015,18,94.72515296925056,Basic,120,1,46,0,1
2219,41,99.37557935481458,Pro,120,2,33,1,0
1752,29,269.9933475589291,Pro,120,0,41,0,0
4748,4,82.71396532086499,Pro,50,2,7,1,1
4947,20,102.87296600265536,Basic,20,1,55,1,0
1430,12,192.72737934121272,Pro,120,0,13,1,0
2867,49,91.39166968949812,Pro,20,0,17,1,0
2449,35,140.26554325293418,Enterprise,20,0,46,1,0
538,16,87.29610424300425,Enterprise,50,1,26,0,0
1208,31,37.93963694547961,Pro,50,3,40,1,0
3901,4,49.565126892557345,Basic,20,1,35,0,0
3664,44,114.8514967031592,Basic,50,2,4,0,0
3643,39,153.4627595605261,Pro,20,1,38,2,1
2074,13,100.31661417363163,Basic,20,1,5,0,0
854,47,153.84592289038136,Pro,20,1,18,3,0
4556,52,61.957516611071775,Pro,120,2,22,0,0
325,42,59.0913007748497,Pro,20,1,5,1,0
1379,33,67.07892035011434,Basic,50,0,5,0,0
906,6,107.19107948531294,Basic,120,3,25,1,0
3435,23,121.95722881643098,Basic,120,2,37,0,0
4395,18,212.21092428141915,Enterprise,120,2,46,1,0
2911,2,48.77303599270662,Basic,20,1,34,1,0
3961,57,40.224322763335955,Enterprise,120,2,54,1,0
875,12,85.76503587141103,Pro,120,0,42,2,0
1324,4,41.52723320882557,Basic,20,2,17,0,0
4133,47,30.528624446612945,Pro,20,0,28,0,0
1745,43,101.05794148892367,Enterprise,50,1,7,0,0
1589,32,140.75893746390432,Basic,50,0,36,0,0
759,58,126.04711364612228,Pro,20,0,16,1,0
1890,3,107.40017624840394,Basic,50,6,25,1,0
2064,38,57.09465319153988,Basic,120,0,34,1,0
4354,53,42.946504936129294,Pro,20,2,38,1,0
1546,56,36.59539908189646,Basic,20,3,10,2,0
3156,56,236.02491183830548,Basic,120,1,48,1,0
2315,18,128.25412871779434,Basic,120,2,2,1,0
310,41,82.14533241110176,Basic,20,3,28,1,0
2513,38,9.645064758106832,Basic,20,2,38,1,0
1155,17,68.5158443778153,Enterprise,50,6,23,1,1
2338,46,83.06839565437699,Enterprise,20,3,30,1,0
4923,2,75.03811671320936,Pro,120,3,18,0,0
4920,37,56.1181190453943,Enterprise,20,1,18,0,0
4029,53,48.654094266775715,Enterprise,120,0,13,1,0
4826,21,104.57674706390594,Enterprise,50,3,16,1,0
418,19,19.355475687656785,Pro,50,1,16,1,0
745,21,148.80506349983904,Basic,20,0,7,1,0
3677,16,97.90318850588989,Basic,50,0,28,0,0
2697,11,143.55801753459997,Basic,120,0,4,1,0
1340,15,159.89569003296077,Pro,120,1,36,0,0
1634,7,247.26727915937477,Basic,50,2,56,0,0
929,11,5.602959083804477,Enterprise,20,2,34,0,0
955,23,118.565803337891,Pro,120,1,48,0,0
144,48,297.4287873197754,Pro,50,2,43,1,1
357,11,53.111201899713315,Basic,50,2,3,1,0
389,3,137.28983893960998,Basic,120,4,13,1,0
1005,14,47.445913844005176,Pro,20,4,34,0,1
204,28,59.225522575575795,Basic,50,1,1,0,0
661,35,81.38730614347588,Pro,20,1,22,0,0
4648,37,389.8804952258423,Basic,50,1,20,0,0
4894,6,86.38972384303038,Basic,50,1,4,0,0
4070,53,176.5156264151,Pro,120,2,22,1,0
1759,59,125.75346687234766,Enterprise,20,1,37,0,0
1065,4,280.9871387493894,Basic,20,1,17,0,0
3698,33,115.8194079580832,Enterprise,120,2,33,1,0
4401,27,65.70752186612681,Basic,20,1,55,1,0
3065,42,71.66976518454051,Basic,50,2,33,1,0
837,44,58.411983850966664,Pro,20,2,1,0,0
2134,2,114.16107092118877,Basic,50,1,56,0,0
1871,29,21.884087454399697,Basic,120,4,21,0,0
2229,47,46.82858266491576,Enterprise,50,1,46,0,0
3695,21,143.82877564360135,Pro,50,0,48,1,0
2775,59,176.48268378186137,Pro,120,1,42,0,0
2242,47,37.4446325452423,Pro,20,3,56,0,0
1006,2,50.7042824393024,Basic,50,0,23,1,1
4400,31,123.61828723539143,Enterprise,20,1,10,0,0
2376,49,31.865531836372252,Basic,20,4,16,1,0
1817,49,171.8914861280567,Pro,120,1,8,0,0
3404,21,171.6901842627714,Basic,50,1,57,1,0
1966,9,75.65761452491306,Basic,120,2,57,1,0
1067,25,39.11641398074433,Pro,20,2,9,0,0
3550,34,172.65084136499712,Basic,50,4,40,1,1
4595,33,213.14708615106088,Basic,120,3,37,1,0
2530,28,82.11201734230681,Basic,20,2,21,0,0
3762,34,150.42660642205598,Enterprise,120,1,48,2,1
267,19,160.1843441955805,Basic,50,1,27,1,0
3353,12,82.36323948676336,Enterprise,120,1,57,0,1
1641,36,65.8655061867116,Enterprise,50,1,53,1,0
3929,57,64.6570322165264,Basic,50,2,37,1,0
4874,38,94.8102159666354,Basic,120,3,45,2,0
2713,11,69.70178133990883,Pro,20,3,23,0,0
3110,46,72.12034933632245,Enterprise,20,2,48,0,0
3513,4,182.73676419770567,Pro,120,1,25,0,0
4206,46,49.21389216143496,Pro,20,3,35,3,1
2060,59,54.0175389796595,Basic,50,1,57,0,1
4190,57,96.17361548835046,Pro,50,3,19,1,0
2756,29,158.8194252144271,Enterprise,20,2,52,0,1
3931,2,69.15759381704153,Basic,120,2,41,1,1
1953,14,159.8597301668245,Pro,20,1,40,0,0
4717,21,336.7165737141123,Enterprise,50,2,43,1,0
2863,42,62.51380489066866,Basic,120,0,57,0,0
4855,47,66.04677352053223,Basic,20,3,28,0,0
1284,9,149.63949280639534,Basic,20,1,5,1,0
1416,27,138.03678488187765,Pro,20,2,13,1,0
2511,37,169.13640331868845,Pro,120,2,47,1,1
478,26,74.49877616046832,Enterprise,120,2,26,0,0
2898,37,70.3261754365563,Basic,120,1,13,0,0
3081,16,122.66786557108398,Pro,120,2,10,0,0
3917,26,231.2200399661673,Basic,20,0,13,2,0
2224,29,97.4558789370381,Pro,50,0,3,2,1
1765,55,86.60174059142471,Pro,20,2,53,0,1
281,17,14.718895081851109,Basic,120,3,3,1,0
2183,22,209.5442962168859,Pro,20,3,41,0,0
2035,25,92.5763079009027,Basic,20,1,39,0,0
2699,34,217.4710476897615,Pro,120,2,35,1,0
4636,49,16.244279650527922,Pro,50,1,23,0,0
3755,22,226.28990202863724,Basic,50,0,1,1,0
2690,48,128.29949850465826,Basic,120,0,23,1,0
1713,37,192.47391151562985,Basic,50,1,25,2,0
4897,21,71.40968451139749,Pro,50,2,12,0,0
3904,58,157.2579491013128,Pro,120,2,54,0,1
4322,30,253.5966173771115,Basic,20,2,12,1,0
2335,17,107.65700098730044,Basic,20,2,28,0,0
579,12,54.053965965011066,Enterprise,50,2,27,0,0
4204,38,23.660739635506182,Pro,120,2,46,1,0
4622,2,128.7368055994001,Pro,20,2,42,0,0
4034,14,88.00153698741941,Pro,50,0,14,1,0
1014,34,50.396978100664455,Basic,50,1,5,2,0
1054,57,134.0472072198736,Pro,50,0,51,1,0
1425,23,177.2951787348437,Basic,50,1,35,0,0
552,26,60.7185885496881,Basic,20,0,2,0,0
4650,40,182.83198669284317,Basic,20,2,1,2,0
1622,4,94.83762610258172,Basic,120,2,14,0,0
312,40,83.7104546072814,Basic,20,0,20,0,0
3376,59,99.3404261535966,Enterprise,20,0,41,0,1
1967,15,70.1567159570042,Pro,50,1,2,1,0
1356,6,232.6557739287353,Basic,120,1,41,1,0
653,29,95.9600115224692,Pro,50,2,44,0,0
898,20,193.86882204913647,Pro,120,4,37,1,0
175,32,173.68954979988786,Basic,120,0,3,3,0
4059,14,18.049023563505976,Pro,20,0,45,0,1
1210,55,153.00772189985028,Pro,120,3,22,1,0
3003,3,12.998278860764229,Pro,20,1,39,2,1
3409,40,25.948258414261954,Pro,20,2,49,2,0
1651,2,62.32822692720472,Enterprise,120,1,34,1,1
4770,58,81.97152783619313,Basic,20,1,22,1,0
251,49,105.42063351750132,Basic,20,3,26,1,0
3372,55,28.501828948966647,Enterprise,120,1,17,3,1
2119,58,141.13228261572797,Basic,50,1,37,1,0
158,47,81.72942976924656,Enterprise,120,3,6,0,0
1604,47,83.27353417683587,Basic,20,0,6,0,0
462,2,145.48343147520202,Basic,20,1,2,0,0
2002,57,29.936333004568542,Pro,20,0,41,0,0
4678,19,69.9775622363106,Pro,120,2,39,1,1
3388,51,47.4469320448969,Enterprise,120,2,40,1,0
3829,59,16.073133170529644,Basic,50,0,54,1,0
686,36,34.618864819441676,Pro,20,1,45,0,1
1018,27,222.27501802752383,Basic,20,1,59,1,0
555,9,25.469698583247176,Basic,50,2,47,0,0
1408,27,50.96622428277606,Basic,120,0,0,1,0
1189,59,9.9640136155172,Basic,50,1,57,1,1
847,37,54.51814535016105,Basic,120,2,42,0,0
3933,44,127.73725120254424,Basic,120,2,16,0,0
1089,12,73.98282356290602,Basic,20,0,15,0,0
2582,6,114.18319946828927,Basic,120,3,47,1,0
2628,20,102.81103776993822,Basic,120,2,45,0,0
4791,1,78.45807156508691,Basic,50,0,11,1,0
4244,40,21.23258916391084,Pro,50,1,41,1,0
3405,13,78.78055618033027,Pro,120,0,34,1,0
3472,43,36.30006979680928,Pro,20,1,43,1,0
4374,57,66.90317243990295,Enterprise,20,4,12,2,0
4409,48,158.46285047600782,Basic,50,3,43,0,1
4576,14,178.8891312365422,Basic,20,4,37,0,1
4736,32,167.79372170239347,Pro,20,1,55,0,0
1756,11,25.062174066830217,Basic,20,0,3,1,0
1989,4,183.41202459433123,Basic,120,0,52,1,0
4184,26,15.726922517922912,Pro,120,0,36,0,0
3891,55,195.72456352268503,Enterprise,120,1,56,1,0
2586,50,55.05196569896197,Basic,50,0,51,2,1
4705,27,106.19239874498736,Pro,20,4,10,1,0
4869,31,101.6184954453248,Pro,50,2,28,0,0
1535,28,169.67815355399867,Pro,50,0,54,0,0
2562,1,24.693067109118005,Basic,50,2,1,1,1
1068,3,16.34024527681909,Basic,20,0,12,0,0
4283,47,248.73674724337903,Enterprise,20,3,2,2,0
2708,13,29.36627708001833,Pro,50,0,6,1,0
4023,34,61.373642064769264,Basic,20,4,59,1,1
2400,20,107.77107709105098,Pro,50,3,58,1,0
1352,51,87.90314066302723,Basic,120,1,0,0,0
2236,17,41.70602308979079,Enterprise,50,2,41,0,0
143,33,49.01919461884808,Pro,120,2,38,1,0
4065,47,40.55331117830866,Basic,20,1,42,1,1
2116,5,103.50500050113718,Basic,50,0,18,0,1
873,8,96.8498002449332,Basic,50,0,36,0,0
2257,34,62.89477056130986,Basic,120,0,56,2,0
1551,49,120.1428148292312,Basic,20,0,30,2,0
2517,47,185.9155292863537,Basic,20,0,21,1,0
1094,14,110.28656474469712,Basic,120,3,25,1,0
4560,58,101.6672693616498,Basic,120,1,58,1,0
602,39,137.3456919969055,Basic,120,1,44,0,0
